image_path,image_name,final_grade,confidence,delta_e,best_reference,reference_type,quality_tier,reject_probability,expert_review_required,standardization_applied,L_mean,a_mean,b_mean,C_mean,h_mean,color_purity,saturation_quality,emerald_hue_concentration,color_uniformity,spectral_purity,green_dominance,analysis,is_synthetic,base_sample,is_reject
/content/images/JTV-emerald028-1223ct-2.jpg,JTV-emerald028-1223ct-2.jpg,EXPERT REVIEW - Green Beryl Type,0.583463523,12.25785643,Green_Beryl_Light,Green,Reject,0,TRUE,TRUE,75.20915242,-3.743365305,0.264807996,14.06809706,269.6407424,0.381874842,0.888587406,0.04066349,0.377891493,1,0.167582083,"{'best_reference': 'Green_Beryl_Light', 'min_delta_e': np.float64(12.257856426971133), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(32.45563953517437), 'Colombian_AAA': np.float64(29.520684722115274), 'Colombian_AA_Plus': np.float64(27.58521410181167), 'Colombian_AA': np.float64(25.483932248482315), 'Colombian_A_Plus': np.float64(24.044973781730384), 'Colombian_A': np.float64(22.683067355602347), 'Colombian_Commercial': np.float64(20.799195248539544), 'Zambian_AAA_Premium': np.float64(34.367441212773095), 'Zambian_AAA': np.float64(30.52130029945338), 'Zambian_AA_Plus': np.float64(28.473269546118456), 'Zambian_AA': np.float64(25.859464241968716), 'Zambian_A_Plus': np.float64(24.165534644656447), 'Zambian_A': np.float64(22.497868777296503), 'Zambian_Commercial': np.float64(20.2688347383299), 'Brazilian_AAA': np.float64(22.353600299230166), 'Brazilian_AA_Plus': np.float64(20.9038244374016), 'Brazilian_AA': np.float64(19.804210532996787), 'Brazilian_A_Plus': np.float64(18.631463843739297), 'Brazilian_A': np.float64(17.90794037451351), 'Brazilian_B': np.float64(16.325856034419044), 'Brazilian_Commercial': np.float64(15.6763619742574), 'Ethiopian_AA': np.float64(18.89099091014569), 'Ethiopian_A': np.float64(17.34629919972086), 'Ethiopian_B': np.float64(15.007816921868178), 'Ethiopian_Commercial': np.float64(13.969368559658605), 'Russian_AAA': np.float64(28.745230342218438), 'Russian_AA': np.float64(24.960898678357452), 'Russian_A': np.float64(21.641132659376513), 'Commercial_Good': np.float64(14.5557085152065), 'Commercial_Fair': np.float64(13.5558398575361), 'Commercial_Poor': np.float64(12.50258250381114), 'Green_Beryl_Light': np.float64(12.257856426971133), 'Green_Beryl_Pale': np.float64(12.92844446699056), 'Green_Beryl_Yellow': np.float64(13.191919346822598), 'Uncertain_Yellowish': np.float64(15.248431288820363), 'Uncertain_Too_Light': np.float64(13.804167743133702), 'Uncertain_Wrong_Hue': np.float64(18.6105854440862)}, 'emerald_quality_score': np.float64(0.14428700763711735), 'reference_lab': {'L': 91.7, 'a': -6.2, 'b': 6.1, 'C': 8.7, 'h': 134.5, 'grade': 'Beryl', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': True, 'review_flags': ['Low Confidence (0.583)', 'Unusual Hue (269.6°)']}, 'origin': 'Green', 'grade_level': 'Beryl', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
/content/images/JTV-emerald005-104ct-3.jpg,JTV-emerald005-104ct-3.jpg,EXPERT REVIEW - Green Beryl Type,0.487137621,7.640654137,Green_Beryl_Pale,Green,Reject,0,TRUE,TRUE,83.19737362,-3.177206399,0.42334299,15.3887833,284.5564532,0.624948432,0.95235891,0.075314844,0.38059412,1,0.1722418,"{'best_reference': 'Green_Beryl_Pale', 'min_delta_e': np.float64(7.6406541372549945), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(36.542067865302585), 'Colombian_AAA': np.float64(33.42418917296087), 'Colombian_AA_Plus': np.float64(31.310733040574448), 'Colombian_AA': np.float64(28.902411379413074), 'Colombian_A_Plus': np.float64(27.229821782554758), 'Colombian_A': np.float64(25.50847434316903), 'Colombian_Commercial': np.float64(23.004255055182163), 'Zambian_AAA_Premium': np.float64(38.693196047868376), 'Zambian_AAA': np.float64(34.69774276359961), 'Zambian_AA_Plus': np.float64(32.51826123031191), 'Zambian_AA': np.float64(29.638777278484), 'Zambian_A_Plus': np.float64(27.725237287934625), 'Zambian_A': np.float64(25.758837749184064), 'Zambian_Commercial': np.float64(22.944685382449386), 'Brazilian_AAA': np.float64(25.396774944485458), 'Brazilian_AA_Plus': np.float64(23.59703560010548), 'Brazilian_AA': np.float64(22.086495981772032), 'Brazilian_A_Plus': np.float64(20.449709171619837), 'Brazilian_A': np.float64(19.257774027951925), 'Brazilian_B': np.float64(16.4921283544861), 'Brazilian_Commercial': np.float64(14.99688934498097), 'Ethiopian_AA': np.float64(21.49957112140558), 'Ethiopian_A': np.float64(19.410862584673428), 'Ethiopian_B': np.float64(15.933805071545631), 'Ethiopian_Commercial': np.float64(14.035367256348078), 'Russian_AAA': np.float64(32.88591579282638), 'Russian_AA': np.float64(28.761950064344834), 'Russian_A': np.float64(24.924089644234783), 'Commercial_Good': np.float64(14.101805623758924), 'Commercial_Fair': np.float64(11.739622620222171), 'Commercial_Poor': np.float64(9.251809141081221), 'Green_Beryl_Light': np.float64(7.8165550285333305), 'Green_Beryl_Pale': np.float64(7.6406541372549945), 'Green_Beryl_Yellow': np.float64(10.087144763881648), 'Uncertain_Yellowish': np.float64(13.826974609415275), 'Uncertain_Too_Light': np.float64(9.859257317270705), 'Uncertain_Wrong_Hue': np.float64(20.883067536009225)}, 'emerald_quality_score': np.float64(0.12379206975634721), 'reference_lab': {'L': 94.2, 'a': -3.8, 'b': 3.9, 'C': 5.4, 'h': 134.2, 'grade': 'Beryl', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': True, 'review_flags': ['Low Confidence (0.487)', 'Unusual Hue (284.6°)']}, 'origin': 'Green', 'grade_level': 'Beryl', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
/content/images/JTV-emerald013-501ct-3.jpg,JTV-emerald013-501ct-3.jpg,REJECTED - Beryl,0.61519431,2.38386545,Green_Beryl_Pale,Green,Reject,0,FALSE,TRUE,96.57816547,-4.501918475,1.985362133,4.952731093,157.5325529,0.578230657,0.1356895,0.407395521,0.508110348,1,0.090050613,"{'best_reference': 'Green_Beryl_Pale', 'min_delta_e': np.float64(2.38386545002071), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(42.148186966488424), 'Colombian_AAA': np.float64(38.82791272557108), 'Colombian_AA_Plus': np.float64(36.516402742575295), 'Colombian_AA': np.float64(33.77412721507025), 'Colombian_A_Plus': np.float64(31.841134090548774), 'Colombian_A': np.float64(29.732864684418566), 'Colombian_Commercial': np.float64(26.54110505598055), 'Zambian_AAA_Premium': np.float64(44.51738692527348), 'Zambian_AAA': np.float64(40.34697899440129), 'Zambian_AA_Plus': np.float64(38.017580441535756), 'Zambian_AA': np.float64(34.847403112590655), 'Zambian_A_Plus': np.float64(32.69487502606109), 'Zambian_A': np.float64(30.410851175281227), 'Zambian_Commercial': np.float64(26.988534724184046), 'Brazilian_AAA': np.float64(29.854422153294394), 'Brazilian_AA_Plus': np.float64(27.685228556182658), 'Brazilian_AA': np.float64(25.744969403261297), 'Brazilian_A_Plus': np.float64(23.63600356301884), 'Brazilian_A': np.float64(21.958429254113533), 'Brazilian_B': np.float64(17.984782421987635), 'Brazilian_Commercial': np.float64(15.549864919519136), 'Ethiopian_AA': np.float64(25.560885207201938), 'Ethiopian_A': np.float64(22.975017139690216), 'Ethiopian_B': np.float64(18.53173626644836), 'Ethiopian_Commercial': np.float64(15.895277189069533), 'Russian_AAA': np.float64(38.4681614832492), 'Russian_AA': np.float64(33.965634706174306), 'Russian_A': np.float64(29.58381547518097), 'Commercial_Good': np.float64(15.201212537933388), 'Commercial_Fair': np.float64(11.496459186331354), 'Commercial_Poor': np.float64(7.6835846140776285), 'Green_Beryl_Light': np.float64(4.677863074966283), 'Green_Beryl_Pale': np.float64(2.38386545002071), 'Green_Beryl_Yellow': np.float64(9.589233877726013), 'Uncertain_Yellowish': np.float64(13.86426082581847), 'Uncertain_Too_Light': np.float64(6.124086257496014), 'Uncertain_Wrong_Hue': np.float64(24.999974745523645)}, 'emerald_quality_score': np.float64(0.11893239386718699), 'reference_lab': {'L': 94.2, 'a': -3.8, 'b': 3.9, 'C': 5.4, 'h': 134.2, 'grade': 'Beryl', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': False, 'review_flags': []}, 'origin': 'Green', 'grade_level': 'Beryl', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
/content/images/JTV-emerald006-322ct-2.jpg,JTV-emerald006-322ct-2.jpg,EXPERT REVIEW - Uncertain Uncertain Type,0.58148818,4.521991893,Uncertain_Too_Light,Uncertain,Reject,0,TRUE,TRUE,93.00895031,-13.06168351,4.224588354,13.75841933,160.480379,0.694268286,0.279139587,0.305454115,0.408936662,1,0.261283972,"{'best_reference': 'Uncertain_Too_Light', 'min_delta_e': np.float64(4.521991892684727), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(38.180397107403394), 'Colombian_AAA': np.float64(34.68259070441905), 'Colombian_AA_Plus': np.float64(32.21154676693789), 'Colombian_AA': np.float64(29.265548086634606), 'Colombian_A_Plus': np.float64(27.16672758040382), 'Colombian_A': np.float64(24.907301111533204), 'Colombian_Commercial': np.float64(21.354676812301012), 'Zambian_AAA_Premium': np.float64(40.55565462546415), 'Zambian_AAA': np.float64(36.13468405307911), 'Zambian_AA_Plus': np.float64(33.651977321031275), 'Zambian_AA': np.float64(30.26675188484636), 'Zambian_A_Plus': np.float64(27.943411443479956), 'Zambian_A': np.float64(25.45781770117243), 'Zambian_Commercial': np.float64(21.69826601980847), 'Brazilian_AAA': np.float64(25.104786439445547), 'Brazilian_AA_Plus': np.float64(22.730482370356924), 'Brazilian_AA': np.float64(20.607131348591615), 'Brazilian_A_Plus': np.float64(18.31272146660664), 'Brazilian_A': np.float64(16.51547601380315), 'Brazilian_B': np.float64(12.423826336652299), 'Brazilian_Commercial': np.float64(9.907562433103806), 'Ethiopian_AA': np.float64(20.50504437249116), 'Ethiopian_A': np.float64(17.78660018638633), 'Ethiopian_B': np.float64(13.323846873403191), 'Ethiopian_Commercial': np.float64(10.789755425065438), 'Russian_AAA': np.float64(33.99896233170117), 'Russian_AA': np.float64(29.154647876503905), 'Russian_A': np.float64(24.368299500989256), 'Commercial_Good': np.float64(9.784066027685919), 'Commercial_Fair': np.float64(6.821060235675744), 'Commercial_Poor': np.float64(5.671133404808509), 'Green_Beryl_Light': np.float64(6.685174379457679), 'Green_Beryl_Pale': np.float64(8.891053646230285), 'Green_Beryl_Yellow': np.float64(11.505402789842144), 'Uncertain_Yellowish': np.float64(10.660050584629145), 'Uncertain_Too_Light': np.float64(4.521991892684727), 'Uncertain_Wrong_Hue': np.float64(21.914730134375084)}, 'emerald_quality_score': np.float64(0.11524494573969435), 'reference_lab': {'L': 92.8, 'a': -8.9, 'b': 7.2, 'C': 11.4, 'h': 141.1, 'grade': 'Uncertain', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': True, 'review_flags': ['Low Confidence (0.581)']}, 'origin': 'Uncertain', 'grade_level': 'Uncertain', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
/content/images/JTV-emerald024-373ct-1.jpg,JTV-emerald024-373ct-1.jpg,EXPERT REVIEW - Green Beryl Type,0.584489151,3.048812204,Green_Beryl_Light,Green,Reject,0,TRUE,TRUE,94.4332215,-6.335385447,2.944007093,7.115518892,158.5148479,0.614373177,0.188213029,0.414291042,0.455928896,1,0.126722569,"{'best_reference': 'Green_Beryl_Light', 'min_delta_e': np.float64(3.0488122044082666), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(40.45404497593698), 'Colombian_AAA': np.float64(37.07625089342958), 'Colombian_AA_Plus': np.float64(34.719843299700074), 'Colombian_AA': np.float64(31.926125551756094), 'Colombian_A_Plus': np.float64(29.94723974422742), 'Colombian_A': np.float64(27.799398192972248), 'Colombian_Commercial': np.float64(24.523342230419427), 'Zambian_AAA_Premium': np.float64(42.82359023800696), 'Zambian_AAA': np.float64(38.57392853669402), 'Zambian_AA_Plus': np.float64(36.19744494337083), 'Zambian_AA': np.float64(32.96382070171263), 'Zambian_A_Plus': np.float64(30.76216880199987), 'Zambian_A': np.float64(28.424749489042057), 'Zambian_Commercial': np.float64(24.920190506680072), 'Brazilian_AAA': np.float64(27.903806038172462), 'Brazilian_AA_Plus': np.float64(25.679392446846045), 'Brazilian_AA': np.float64(23.695104919573115), 'Brazilian_A_Plus': np.float64(21.53715790515115), 'Brazilian_A': np.float64(19.83035272141409), 'Brazilian_B': np.float64(15.804550349716186), 'Brazilian_Commercial': np.float64(13.33875869475033), 'Ethiopian_AA': np.float64(23.491612196934256), 'Ethiopian_A': np.float64(20.85899330573253), 'Ethiopian_B': np.float64(16.356769854745977), 'Ethiopian_Commercial': np.float64(13.69295497044747), 'Russian_AAA': np.float64(36.63382864457242), 'Russian_AA': np.float64(32.03076497959173), 'Russian_A': np.float64(27.54421131702345), 'Commercial_Good': np.float64(12.971943999823987), 'Commercial_Fair': np.float64(9.26951916268077), 'Commercial_Poor': np.float64(5.565230928501578), 'Green_Beryl_Light': np.float64(3.0488122044082666), 'Green_Beryl_Pale': np.float64(3.0549725045459835), 'Green_Beryl_Yellow': np.float64(8.829989973079572), 'Uncertain_Yellowish': np.float64(12.01992442749994), 'Uncertain_Too_Light': np.float64(3.963215969034195), 'Uncertain_Wrong_Hue': np.float64(23.296030078425282)}, 'emerald_quality_score': np.float64(0.12358097392491822), 'reference_lab': {'L': 91.7, 'a': -6.2, 'b': 6.1, 'C': 8.7, 'h': 134.5, 'grade': 'Beryl', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': True, 'review_flags': ['Low Confidence (0.584)']}, 'origin': 'Green', 'grade_level': 'Beryl', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
/content/images/JTV-emerald001-188ct-2.jpg,JTV-emerald001-188ct-2.jpg,EXPERT REVIEW - Green Beryl Type,0.483929278,7.767805702,Green_Beryl_Pale,Green,Reject,0,TRUE,TRUE,83.26407755,-3.369787416,-0.034372843,20.08275001,272.8333465,0.582803211,0.955976276,0.032115156,0.37589337,1,0.224780053,"{'best_reference': 'Green_Beryl_Pale', 'min_delta_e': np.float64(7.767805702209108), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(36.68592510991998), 'Colombian_AAA': np.float64(33.5725084353983), 'Colombian_AA_Plus': np.float64(31.458843367080764), 'Colombian_AA': np.float64(29.051750364340393), 'Colombian_A_Plus': np.float64(27.376716208929), 'Colombian_A': np.float64(25.659728711028684), 'Colombian_Commercial': np.float64(23.14555438758857), 'Zambian_AAA_Premium': np.float64(38.80411287795258), 'Zambian_AAA': np.float64(34.8089378876272), 'Zambian_AA_Plus': np.float64(32.62957098217953), 'Zambian_AA': np.float64(29.7529535545772), 'Zambian_A_Plus': np.float64(27.83836218527908), 'Zambian_A': np.float64(25.86993820792091), 'Zambian_Commercial': np.float64(23.05053130391473), 'Brazilian_AAA': np.float64(25.546114784734854), 'Brazilian_AA_Plus': np.float64(23.74185985502216), 'Brazilian_AA': np.float64(22.229473270220485), 'Brazilian_A_Plus': np.float64(20.588949999539764), 'Brazilian_A': np.float64(19.39794973840201), 'Brazilian_B': np.float64(16.635226366499644), 'Brazilian_Commercial': np.float64(15.130828979941239), 'Ethiopian_AA': np.float64(21.63090122031395), 'Ethiopian_A': np.float64(19.544316591960058), 'Ethiopian_B': np.float64(16.07585327383712), 'Ethiopian_Commercial': np.float64(14.180253275231863), 'Russian_AAA': np.float64(32.96983600538454), 'Russian_AA': np.float64(28.843652531092896), 'Russian_A': np.float64(24.997348548955554), 'Commercial_Good': np.float64(14.235361490021539), 'Commercial_Fair': np.float64(11.87724223010083), 'Commercial_Poor': np.float64(9.397370263395912), 'Green_Beryl_Light': np.float64(7.962150215055464), 'Green_Beryl_Pale': np.float64(7.767805702209108), 'Green_Beryl_Yellow': np.float64(10.46223196638098), 'Uncertain_Yellowish': np.float64(14.089174337449471), 'Uncertain_Too_Light': np.float64(9.93943678203545), 'Uncertain_Wrong_Hue': np.float64(21.172326963858303)}, 'emerald_quality_score': np.float64(0.11309759448807172), 'reference_lab': {'L': 94.2, 'a': -3.8, 'b': 3.9, 'C': 5.4, 'h': 134.2, 'grade': 'Beryl', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': True, 'review_flags': ['Low Confidence (0.484)', 'Unusual Hue (272.8°)']}, 'origin': 'Green', 'grade_level': 'Beryl', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
/content/images/JTV-emerald027-038ct-3.jpg,JTV-emerald027-038ct-3.jpg,EXPERT REVIEW - Green Beryl Type,0.486709061,9.082705385,Green_Beryl_Light,Green,Reject,0,TRUE,TRUE,80.36794372,-3.761177922,0.352769263,20.11551204,277.4222429,0.641403636,0.938172923,0.054821146,0.364133754,1,0.223224675,"{'best_reference': 'Green_Beryl_Light', 'min_delta_e': np.float64(9.082705385076485), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(34.979024288782675), 'Colombian_AAA': np.float64(31.89614979986997), 'Colombian_AA_Plus': np.float64(29.818539879766014), 'Colombian_AA': np.float64(27.48149968303745), 'Colombian_A_Plus': np.float64(25.859806625483976), 'Colombian_A': np.float64(24.23099726833009), 'Colombian_Commercial': np.float64(21.878640247075694), 'Zambian_AAA_Premium': np.float64(37.0487074769423), 'Zambian_AAA': np.float64(33.07061321530744), 'Zambian_AA_Plus': np.float64(30.91318572628225), 'Zambian_AA': np.float64(28.089286339034324), 'Zambian_A_Plus': np.float64(26.22135914089716), 'Zambian_A': np.float64(24.32156115380709), 'Zambian_Commercial': np.float64(21.64650086589629), 'Brazilian_AAA': np.float64(24.04714143582734), 'Brazilian_AA_Plus': np.float64(22.328150521979644), 'Brazilian_AA': np.float64(20.92266413788344), 'Brazilian_A_Plus': np.float64(19.405056628457935), 'Brazilian_A': np.float64(18.345657445095135), 'Brazilian_B': np.float64(15.93329535326176), 'Brazilian_Commercial': np.float64(14.708671115191631), 'Ethiopian_AA': np.float64(20.219541858915225), 'Ethiopian_A': np.float64(18.26972714102576), 'Ethiopian_B': np.float64(15.104509964895051), 'Ethiopian_Commercial': np.float64(13.46268272131005), 'Russian_AAA': np.float64(31.238690712996124), 'Russian_AA': np.float64(27.176993845783603), 'Russian_A': np.float64(23.447380987672904), 'Commercial_Good': np.float64(13.710579789782082), 'Commercial_Fair': np.float64(11.827674849903907), 'Commercial_Poor': np.float64(9.924842822958285), 'Green_Beryl_Light': np.float64(9.082705385076485), 'Green_Beryl_Pale': np.float64(9.42704252362659), 'Green_Beryl_Yellow': np.float64(10.956801555645619), 'Uncertain_Yellowish': np.float64(13.903798854951576), 'Uncertain_Too_Light': np.float64(10.852145955280971), 'Uncertain_Wrong_Hue': np.float64(19.846086192728226)}, 'emerald_quality_score': np.float64(0.12236353544859296), 'reference_lab': {'L': 91.7, 'a': -6.2, 'b': 6.1, 'C': 8.7, 'h': 134.5, 'grade': 'Beryl', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': True, 'review_flags': ['Low Confidence (0.487)', 'Unusual Hue (277.4°)']}, 'origin': 'Green', 'grade_level': 'Beryl', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
/content/images/JTV-emerald007-157ct-1.jpg,JTV-emerald007-157ct-1.jpg,EXPERT REVIEW - Commercial Commercial Type,0.686097387,11.21708045,Commercial_Poor,Commercial,Commercial,0,TRUE,TRUE,76.47298286,-7.035990313,-0.376013181,26.89403264,268.2391741,0.682326866,0.964129711,0.054358281,0.344929368,1,0.323023043,"{'best_reference': 'Commercial_Poor', 'min_delta_e': np.float64(11.217080449387069), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(32.3515748597986), 'Colombian_AAA': np.float64(29.28047816714552), 'Colombian_AA_Plus': np.float64(27.20944367820653), 'Colombian_AA': np.float64(24.928928623735537), 'Colombian_A_Plus': np.float64(23.330624960910953), 'Colombian_A': np.float64(21.82196948940628), 'Colombian_Commercial': np.float64(19.593422050280164), 'Zambian_AAA_Premium': np.float64(34.194944138297295), 'Zambian_AAA': np.float64(30.162405680519836), 'Zambian_AA_Plus': np.float64(27.987873747161647), 'Zambian_AA': np.float64(25.1880352665536), 'Zambian_A_Plus': np.float64(23.331938296108785), 'Zambian_A': np.float64(21.468819610885006), 'Zambian_Commercial': np.float64(18.908323560896402), 'Brazilian_AAA': np.float64(21.517780187970985), 'Brazilian_AA_Plus': np.float64(19.855900992207953), 'Brazilian_AA': np.float64(18.571768439335244), 'Brazilian_A_Plus': np.float64(17.198887039986374), 'Brazilian_A': np.float64(16.348941918582103), 'Brazilian_B': np.float64(14.566911913164944), 'Brazilian_Commercial': np.float64(13.810457062984753), 'Ethiopian_AA': np.float64(17.631721803594363), 'Ethiopian_A': np.float64(15.891020733447451), 'Ethiopian_B': np.float64(13.320642387327334), 'Ethiopian_Commercial': np.float64(12.204412476042547), 'Russian_AAA': np.float64(28.132858638628715), 'Russian_AA': np.float64(24.04087255982769), 'Russian_A': np.float64(20.322883500405453), 'Commercial_Good': np.float64(12.6896081254613), 'Commercial_Fair': np.float64(11.830222704286486), 'Commercial_Poor': np.float64(11.217080449387069), 'Green_Beryl_Light': np.float64(11.51189873199572), 'Green_Beryl_Pale': np.float64(12.769174120698263), 'Green_Beryl_Yellow': np.float64(13.566844948773692), 'Uncertain_Yellowish': np.float64(14.329946375287427), 'Uncertain_Too_Light': np.float64(12.41185831716536), 'Uncertain_Wrong_Hue': np.float64(18.663158090809482)}, 'emerald_quality_score': np.float64(0.3263864287981052), 'reference_lab': {'L': 89.4, 'a': -8.9, 'b': 8.6, 'C': 12.4, 'h': 135.9, 'grade': 'Commercial', 'quality': 'Commercial'}, 'expert_review': {'expert_review_required': True, 'review_flags': ['Unusual Hue (268.2°)']}, 'origin': 'Commercial', 'grade_level': 'Commercial', 'quality_tier': 'Commercial', 'reject_probability': 0.0}",,,FALSE
/content/images/JTV-emerald004-119ct-3.jpg,JTV-emerald004-119ct-3.jpg,EXPERT REVIEW - Green Beryl Type,0.577494002,4.625773579,Green_Beryl_Light,Green,Reject,0,TRUE,TRUE,88.7658904,-8.462811837,1.986051436,8.794613736,163.1946984,0.576490749,0.204674336,0.310006198,0.423093693,1,0.169591953,"{'best_reference': 'Green_Beryl_Light', 'min_delta_e': np.float64(4.62577357916925), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(37.41987000768309), 'Colombian_AAA': np.float64(34.04342328661978), 'Colombian_AA_Plus': np.float64(31.688451850698492), 'Colombian_AA': np.float64(28.92756463890689), 'Colombian_A_Plus': np.float64(26.964233273641945), 'Colombian_A': np.float64(24.89218327495137), 'Colombian_Commercial': np.float64(21.69195658674894), 'Zambian_AAA_Premium': np.float64(39.66655070828235), 'Zambian_AAA': np.float64(35.373886140160785), 'Zambian_AA_Plus': np.float64(32.983999865328876), 'Zambian_AA': np.float64(29.76140205503391), 'Zambian_A_Plus': np.float64(27.56460256735806), 'Zambian_A': np.float64(25.243941440101185), 'Zambian_Commercial': np.float64(21.78998615262018), 'Brazilian_AAA': np.float64(24.922979871136228), 'Brazilian_AA_Plus': np.float64(22.7260503606362), 'Brazilian_AA': np.float64(20.806292442660773), 'Brazilian_A_Plus': np.float64(18.71575819837459), 'Brazilian_A': np.float64(17.12253517473711), 'Brazilian_B': np.float64(13.436516704439093), 'Brazilian_Commercial': np.float64(11.25022959138654), 'Ethiopian_AA': np.float64(20.4320538049165), 'Ethiopian_A': np.float64(17.8822537522291), 'Ethiopian_B': np.float64(13.60822135648991), 'Ethiopian_Commercial': np.float64(11.155486062992853), 'Russian_AAA': np.float64(33.312602558560094), 'Russian_AA': np.float64(28.686669220581148), 'Russian_A': np.float64(24.19141441075135), 'Commercial_Good': np.float64(10.641437354476714), 'Commercial_Fair': np.float64(7.558750576535682), 'Commercial_Poor': np.float64(5.016007801058608), 'Green_Beryl_Light': np.float64(4.62577357916925), 'Green_Beryl_Pale': np.float64(6.342738556998162), 'Green_Beryl_Yellow': np.float64(9.74524129276849), 'Uncertain_Yellowish': np.float64(11.096837978071823), 'Uncertain_Too_Light': np.float64(4.726745861637331), 'Uncertain_Wrong_Hue': np.float64(21.122682653446425)}, 'emerald_quality_score': np.float64(0.10415000460906323), 'reference_lab': {'L': 91.7, 'a': -6.2, 'b': 6.1, 'C': 8.7, 'h': 134.5, 'grade': 'Beryl', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': True, 'review_flags': ['Low Confidence (0.577)']}, 'origin': 'Green', 'grade_level': 'Beryl', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
/content/images/JTV-emerald029-289ct-2.jpg,JTV-emerald029-289ct-2.jpg,REJECTED - Beryl,0.618170796,1.832760328,Green_Beryl_Pale,Green,Reject,0,FALSE,TRUE,96.05352844,-3.95902879,2.238180994,4.573422389,157.7254779,0.614891437,0.114772277,0.435174063,0.4875836,0.87778883,0.07920157,"{'best_reference': 'Green_Beryl_Pale', 'min_delta_e': np.float64(1.832760327999049), 'all_delta_e': {'Colombian_AAA_Premium': np.float64(41.99552496037779), 'Colombian_AAA': np.float64(38.68698811126862), 'Colombian_AA_Plus': np.float64(36.38944628584248), 'Colombian_AA': np.float64(33.666429528767004), 'Colombian_A_Plus': np.float64(31.751096419248814), 'Colombian_A': np.float64(29.659120524958592), 'Colombian_Commercial': np.float64(26.512063440078492), 'Zambian_AAA_Premium': np.float64(44.38007567373604), 'Zambian_AAA': np.float64(40.22670484094867), 'Zambian_AA_Plus': np.float64(37.90924296920074), 'Zambian_AA': np.float64(34.75658526306998), 'Zambian_A_Plus': np.float64(32.62051426197257), 'Zambian_A': np.float64(30.35739105717364), 'Zambian_Commercial': np.float64(26.97332198387559), 'Brazilian_AAA': np.float64(29.77265954822471), 'Brazilian_AA_Plus': np.float64(27.62805909864831), 'Brazilian_AA': np.float64(25.711056377298505), 'Brazilian_A_Plus': np.float64(23.62828589255612), 'Brazilian_A': np.float64(21.970811222416625), 'Brazilian_B': np.float64(18.03937791051361), 'Brazilian_Commercial': np.float64(15.644369646588029), 'Ethiopian_AA': np.float64(25.521410177428443), 'Ethiopian_A': np.float64(22.956911169790793), 'Ethiopian_B': np.float64(18.54182042835822), 'Ethiopian_Commercial': np.float64(15.923753405085352), 'Russian_AAA': np.float64(38.38015859509591), 'Russian_AA': np.float64(33.907193232057054), 'Russian_A': np.float64(29.56700833587835), 'Commercial_Good': np.float64(15.271348197417423), 'Commercial_Fair': np.float64(11.583062069121901), 'Commercial_Poor': np.float64(7.726489277202458), 'Green_Beryl_Light': np.float64(4.5950240029295735), 'Green_Beryl_Pale': np.float64(1.832760327999049), 'Green_Beryl_Yellow': np.float64(9.17484421072584), 'Uncertain_Yellowish': np.float64(13.784560259181053), 'Uncertain_Too_Light': np.float64(6.335841103395125), 'Uncertain_Wrong_Hue': np.float64(24.765961721429893)}, 'emerald_quality_score': np.float64(0.12676525310520803), 'reference_lab': {'L': 94.2, 'a': -3.8, 'b': 3.9, 'C': 5.4, 'h': 134.2, 'grade': 'Beryl', 'quality': 'Reject'}, 'expert_review': {'expert_review_required': False, 'review_flags': []}, 'origin': 'Green', 'grade_level': 'Beryl', 'quality_tier': 'Reject', 'reject_probability': 0.0}",,,TRUE
