image_path,image_name,stone_id,final_grade,confidence,delta_e,best_reference,reference_type,quality_category,emerald_quality_score,calibration_used,mean_brightness,expert_review_required,review_flags,L_mean,a_mean,b_mean,C_mean,h_mean,color_purity,saturation_quality,emerald_hue_concentration,color_uniformity
/content/images/JTV-emerald003-396ct-1.jpg,JTV-emerald003-396ct-1.jpg,JTV-emerald003-396ct-1,Brazilian A-,0.8648835257812499,3.298810396718429,Brazilian_A,Brazilian,Very Good Match,0.869938984375,True,0.7281211887254901,False,,76.87638426731638,-30.757118141569986,23.963677239753977,39.16284681761979,141.04466870432125,1.0,0.9913007599687342,0.69938984375,0.06376105295203356
/content/images/JTV-emerald003-396ct-z-cropped.png,JTV-emerald003-396ct-z-cropped.png,JTV-emerald003-396ct-z-cropped,Brazilian Commercial Commercial,0.767460464,6.017846675279247,Brazilian_Commercial,Brazilian,Good Match,0.8644185999999999,True,0.8042896,False,,83.31365341421485,-29.691377750209924,23.498951961261266,38.02985114342035,140.51810407659008,0.911448784659443,0.9952527340584235,0.644186,0.07784263209805915
/content/images/JTV-emerald004-119ct-1.jpg,JTV-emerald004-119ct-1.jpg,JTV-emerald004-119ct-1,Brazilian A-,0.8563353046875,4.6668508182855595,Brazilian_A,Brazilian,Very Good Match,0.8382789062499999,True,0.7101721289488018,False,,77.2403232134603,-33.69838991961779,21.376876113490848,40.38948522897774,145.76753924144506,0.8539854603224477,0.9760822289942137,0.3827890625,0.06876757567088379
/content/images/JTV-emerald004-119ct-2.jpg,JTV-emerald004-119ct-2.jpg,JTV-emerald004-119ct-2,Brazilian Commercial Commercial,0.73740730625,5.921192036892573,Brazilian_Commercial,Brazilian,Good Match,0.7391971093749999,True,0.8349467156862745,False,,85.44022234655586,-29.056893533452726,20.71731740221974,36.15465592717782,142.85999579191926,0.688326339203113,0.9863807194907359,0.39197109375,0.09698656514819982
/content/images/JTV-emerald004-119ct-3.jpg,JTV-emerald004-119ct-3.jpg,JTV-emerald004-119ct-3,Brazilian Commercial Commercial,0.73891255625,6.348299386872839,Brazilian_Commercial,Brazilian,Good Match,0.745468984375,True,0.8613460729847495,False,,87.19785521216821,-28.67291994840896,21.290604566401807,36.0626173093855,141.91575188843575,0.6366551365567499,0.9918688835403586,0.45468984375000004,0.11049731931387868
/content/images/JTV-emerald004-119ct-z-cropped.png,JTV-emerald004-119ct-z-cropped.png,JTV-emerald004-119ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.715317056,7.01723037148219,Brazilian_Commercial,Brazilian,Good Match,0.6471544,True,0.9419638588235294,True,Extreme Lightness (L=90.7) - Unusual for emerald,90.72866474699484,-25.556815504991455,21.24754109182534,33.41392958686418,139.60682033475445,0.5711144940002779,0.9940673898805368,0.47154399999999996,0.1403080162828927
/content/images/JTV-emerald004-143ct-1.jpg,JTV-emerald004-143ct-1.jpg,JTV-emerald004-143ct-1,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7392478,9.299471830241218,Brazilian_Commercial,Brazilian,Good Match,0.7468658333333333,True,0.836934164624183,True,High Delta-E (9.30) - Manual verification recommended,88.79377455748933,-36.00319650462101,23.987811622145838,43.779366617048126,143.38509949397644,0.7557881697274318,0.9999233651455627,0.46865833333333334,0.08403751095699066
/content/images/JTV-emerald004-143ct-2.jpg,JTV-emerald004-143ct-2.jpg,JTV-emerald004-143ct-2,Brazilian Commercial Commercial,0.7179689,7.392197807824204,Brazilian_Commercial,Brazilian,Good Match,0.65820375,True,0.9072468252995642,False,,89.74603327865577,-28.15412426645618,23.2737610411729,36.64964027548339,139.41529314817237,0.7739965288185543,0.9999407408170407,0.5820375,0.09903080453089622
/content/images/JTV-emerald004-143ct-z-cropped.png,JTV-emerald004-143ct-z-cropped.png,JTV-emerald004-143ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7397746399999999,8.155576502000782,Brazilian_Commercial,Brazilian,Good Match,0.749061,True,0.9329110588235294,True,High Delta-E (8.16) - Manual verification recommended; Extreme Lightness (L=91.5) - Unusual for emerald,91.52803300700104,-28.37644733741255,22.431447917257792,36.417560361085734,140.05672541922704,0.5863323497829145,0.9999970823473954,0.49061,0.12086422916927916
/content/images/JTV-emerald005-104ct-1.jpg,JTV-emerald005-104ct-1.jpg,JTV-emerald005-104ct-1,Brazilian A-,0.8559241593749999,3.9807990032903824,Brazilian_A,Brazilian,Very Good Match,0.8367561458333332,True,0.7066169042755991,False,,76.8325841877914,-31.097947053690188,19.35110534314236,37.206025118915136,144.6638399160688,0.8106023390623547,0.9925376548823605,0.3675614583333333,0.08018284331904046
/content/images/JTV-emerald005-104ct-2.jpg,JTV-emerald005-104ct-2.jpg,JTV-emerald005-104ct-2,Brazilian Commercial Commercial,0.741130525,6.358419097087793,Brazilian_Commercial,Brazilian,Good Match,0.7547105208333333,True,0.8198180494281045,False,,85.28350027561362,-30.157102757217327,22.122147617339728,37.70233091334963,142.10371695272025,0.7430820890802737,0.9993583725153445,0.5471052083333333,0.10240908916787
/content/images/JTV-emerald005-104ct-3.jpg,JTV-emerald005-104ct-3.jpg,JTV-emerald005-104ct-3,Brazilian Commercial Commercial,0.7402400625,6.431354216508929,Brazilian_Commercial,Brazilian,Good Match,0.7510002604166666,True,0.8291500054466231,False,,85.66260677989285,-30.078895726046536,22.258780631696492,37.72922953056409,141.752273624098,0.7831021050731559,0.9990470320550845,0.5100026041666667,0.09763520162093021
/content/images/JTV-emerald005-104ct-z-cropped.png,JTV-emerald005-104ct-z-cropped.png,JTV-emerald005-104ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.715634096,7.459595331011943,Brazilian_Commercial,Brazilian,Good Match,0.6484753999999999,True,0.9369703163398694,True,Extreme Lightness (L=91.0) - Unusual for emerald,91.02204413937486,-26.69372781809807,21.70702738325594,34.611814081370255,139.787841146127,0.5966618199071002,0.9999855721091429,0.48475399999999996,0.1409734851132992
/content/images/JTV-emerald006-322ct-1.jpg,JTV-emerald006-322ct-1.jpg,JTV-emerald006-322ct-1,Brazilian Commercial Commercial,0.7382160624999999,7.074569448424802,Brazilian_Commercial,Brazilian,Good Match,0.7425669270833333,True,0.8216461866830066,False,,86.25113607826681,-31.617910934807124,21.44136779913885,38.63643352473081,142.88207284002897,0.696525291245734,0.9998495396216098,0.42566927083333334,0.09414216181786401
/content/images/JTV-emerald006-322ct-2.jpg,JTV-emerald006-322ct-2.jpg,JTV-emerald006-322ct-2,Brazilian Commercial Commercial,0.7382876,7.196313896555622,Brazilian_Commercial,Brazilian,Good Match,0.742865,True,0.8680922923474945,False,,88.45920246826778,-29.906143935229572,21.1831037255171,37.06729191076555,142.0169739658265,0.6128033878493122,0.999511109893578,0.42865,0.10686137286654422
/content/images/JTV-emerald006-322ct-3.jpg,JTV-emerald006-322ct-3.jpg,JTV-emerald006-322ct-3,Brazilian Commercial Commercial,0.74068355625,7.094629928880785,Brazilian_Commercial,Brazilian,Good Match,0.7528481510416666,True,0.886056051879085,False,,89.0211263963823,-28.724070603533658,21.827880625514844,36.35802130933654,140.68976417707282,0.6451816561999766,0.9999554420280397,0.5284815104166667,0.10541834413008025
/content/images/JTV-emerald006-322ct-z-cropped.png,JTV-emerald006-322ct-z-cropped.png,JTV-emerald006-322ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.740130272,8.175860217570948,Brazilian_Commercial,Brazilian,Good Match,0.7505428,True,0.9098016209150327,True,High Delta-E (8.18) - Manual verification recommended; Extreme Lightness (L=90.7) - Unusual for emerald,90.7422146591182,-29.785773298653496,22.717561879216582,37.74511677693332,140.7432425014163,0.6096917111697162,0.9999984028132749,0.505428,0.11311127944682978
/content/images/JTV-emerald007-157ct-1.jpg,JTV-emerald007-157ct-1.jpg,JTV-emerald007-157ct-1,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7404223624999999,9.479675397687704,Brazilian_Commercial,Brazilian,Good Match,0.7517598437499999,True,0.7848656440631808,True,High Delta-E (9.48) - Manual verification recommended,85.83015401070924,-38.78108884697838,25.001230145227638,46.61855377867438,144.32343004858566,0.8416942640754386,0.9997832749346054,0.5175984375,0.07647459347811224
/content/images/JTV-emerald007-157ct-z-cropped.png,JTV-emerald007-157ct-z-cropped.png,JTV-emerald007-157ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.739537376,7.747387830360938,Brazilian_Commercial,Brazilian,Good Match,0.7480724,True,0.9344501647058824,True,Extreme Lightness (L=91.2) - Unusual for emerald,91.21798959249797,-27.45199074531369,21.911348042968484,35.377064973436006,140.00830997014953,0.5894874891302556,0.9999539166322077,0.480724,0.13138697445038014
/content/images/JTV-emerald008-771ct-1.jpg,JTV-emerald008-771ct-1.jpg,JTV-emerald008-771ct-1,Brazilian Commercial A,0.74739905,5.7331595629289485,Brazilian_A,Brazilian,Good Match,0.7808293749999999,True,0.7714826525054467,False,,81.59120335174214,-30.220816057566925,23.894881861936327,38.69381949731271,139.92916301096216,0.7223001092253704,0.9997008463373912,0.80829375,0.0882780106613897
/content/images/JTV-emerald008-771ct-z-cropped.png,JTV-emerald008-771ct-z-cropped.png,JTV-emerald008-771ct-z-cropped,Brazilian Commercial Commercial,0.771330848,6.069584884474479,Brazilian_Commercial,Brazilian,Good Match,0.8805451999999999,True,0.7969748183006535,False,,82.54715671872835,-30.18160312729943,22.973648671801158,38.09027708333694,141.17760401705468,0.7872767351725373,0.9990128543060939,0.8054520000000001,0.08650883172546178
/content/images/JTV-emerald009-437ct-1.jpg,JTV-emerald009-437ct-1.jpg,JTV-emerald009-437ct-1,Brazilian Commercial Commercial,0.7189791,6.716806747577125,Brazilian_Commercial,Brazilian,Good Match,0.6624129166666667,True,0.9070517000272331,False,,89.20495408550619,-26.648513122300685,22.683861238669095,35.04432550509927,139.08926481104487,0.690259920367047,0.9990132885747968,0.6241291666666666,0.11575165009560152
/content/images/JTV-emerald009-437ct-2.jpg,JTV-emerald009-437ct-2.jpg,JTV-emerald009-437ct-2,Brazilian Commercial Commercial,0.719003925,6.945516711718011,Brazilian_Commercial,Brazilian,Good Match,0.6625163541666667,True,0.9151358796296296,False,,89.75965962275555,-26.566231070468962,22.67259936502367,34.970771189486015,138.9986126873057,0.6429265924076867,0.9991618738839495,0.6251635416666667,0.12320936301697966
/content/images/JTV-emerald009-437ct-3.jpg,JTV-emerald009-437ct-3.jpg,JTV-emerald009-437ct-3,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.71845600625,7.224306779551141,Brazilian_Commercial,Brazilian,Good Match,0.6602333593749999,True,0.9334418995098039,True,Extreme Lightness (L=90.7) - Unusual for emerald,90.69578585000855,-25.968977149446722,22.42234855990552,34.34329981697061,138.7858533900089,0.5755861118195345,0.9993215567697274,0.60233359375,0.1400520070086977
/content/images/JTV-emerald009-437ct-z-cropped.png,JTV-emerald009-437ct-z-cropped.png,JTV-emerald009-437ct-z-cropped,Brazilian Commercial Commercial,0.719812688,6.608252493491281,Brazilian_Commercial,Brazilian,Good Match,0.6658862,True,0.8858408052287582,False,,88.27234731450267,-27.54511880683738,23.11201740951755,36.01643059396675,139.36527258648582,0.733504303168112,0.9990295576368019,0.6588620000000001,0.1053512692629564
/content/images/JTV-emerald010-151ct-1.jpg,JTV-emerald010-151ct-1.jpg,JTV-emerald010-151ct-1,Brazilian Commercial-,0.86073070078125,4.259255395300912,Brazilian_Commercial,Brazilian,Very Good Match,0.8545581510416667,True,0.8030883088235294,False,,83.50118954542273,-26.038862197496808,18.48635762673888,32.4035261622682,141.80377037387416,0.5622908118979448,0.9932436481635323,0.5455815104166667,0.11016551495948128
/content/images/JTV-emerald010-151ct-z-cropped.png,JTV-emerald010-151ct-z-cropped.png,JTV-emerald010-151ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.716450624,7.844583252361572,Brazilian_Commercial,Brazilian,Good Match,0.6518776,True,0.9593008104575163,True,Extreme Lightness (L=92.1) - Unusual for emerald,92.14872868320596,-25.926380601820185,21.571656049564083,33.87094434733012,139.5102398290376,0.46223767843860447,0.9995061074352182,0.518776,0.18554234465992608
/content/images/JTV-emerald011-272ct-1.jpg,JTV-emerald011-272ct-1.jpg,JTV-emerald011-272ct-1,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.64601604375,11.400855344735712,Brazilian_Commercial,Brazilian,Fair Match,0.7429335416666666,True,0.8202181651688454,True,High Delta-E (11.40) - Manual verification recommended; Extreme Lightness (L=90.3) - Unusual for emerald,90.33997882449225,-41.553698410217294,25.47781940853617,49.28871410617172,145.14094408791286,0.6766030574281484,0.9999065628252974,0.42933541666666664,0.08349929754272091
/content/images/JTV-emerald011-272ct-z-cropped.png,JTV-emerald011-272ct-z-cropped.png,JTV-emerald011-272ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7395994880000001,8.57630565711126,Brazilian_Commercial,Brazilian,Good Match,0.7483312,True,0.9200274509803922,True,High Delta-E (8.58) - Manual verification recommended; Extreme Lightness (L=91.5) - Unusual for emerald,91.51624650048366,-29.99506988178457,22.8406143165605,38.00867280003281,140.66390139678046,0.5631342035882179,0.9999939084644599,0.483312,0.11385840971746176
/content/images/JTV-emerald012-120ct-1.jpg,JTV-emerald012-120ct-1.jpg,JTV-emerald012-120ct-1,Brazilian Commercial Commercial,0.7425667874999999,6.34229589831445,Brazilian_Commercial,Brazilian,Good Match,0.7606949479166666,True,0.8500126906318083,False,,86.24506213019293,-29.126802992112342,22.94992935248028,37.266404978803926,140.45541110645425,0.8306558343356797,0.9985078145521751,0.6069494791666666,0.08790932638879038
/content/images/JTV-emerald012-120ct-z-cropped.png,JTV-emerald012-120ct-z-cropped.png,JTV-emerald012-120ct-z-cropped,Brazilian Commercial Commercial,0.7173887840000001,6.906381722039944,Brazilian_Commercial,Brazilian,Good Match,0.6557866,True,0.9219176156862745,False,,89.8626208366631,-26.507546254441344,22.097634446671588,34.62185905908819,139.390885476994,0.6880114513444769,0.9990974380396309,0.557866,0.11862297983175939
/content/images/JTV-emerald013-501ct-1.jpg,JTV-emerald013-501ct-1.jpg,JTV-emerald013-501ct-1,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.71693174375,6.46857431673654,Brazilian_Commercial,Brazilian,Good Match,0.653882265625,True,0.9352440781590413,True,Extreme Lightness (L=90.3) - Unusual for emerald,90.34521753059835,-24.347365258826002,20.272060035858548,31.837133999803658,139.1758238640976,0.4889890615068236,0.999779342541333,0.53882265625,0.15262293386247033
/content/images/JTV-emerald013-501ct-2.jpg,JTV-emerald013-501ct-2.jpg,JTV-emerald013-501ct-2,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7165472374999999,6.734888726834053,Brazilian_Commercial,Brazilian,Good Match,0.65228015625,True,0.9380481154684096,True,Extreme Lightness (L=90.7) - Unusual for emerald,90.6741628300259,-24.702004286304444,20.494700166831894,32.2539932798636,139.30765529241697,0.4684757230917669,0.9998335183957596,0.5228015625,0.1625263023693443
/content/images/JTV-emerald013-501ct-3.jpg,JTV-emerald013-501ct-3.jpg,JTV-emerald013-501ct-3,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.71652624375,6.955425231384987,Brazilian_Commercial,Brazilian,Good Match,0.6521926822916666,True,0.9430025776143791,True,Extreme Lightness (L=90.9) - Unusual for emerald,90.91832730855161,-24.959122884119264,20.92897850929182,32.705794152828375,139.11255513815314,0.4995666916193749,0.9999753468097937,0.5219268229166667,0.1570390813109552
/content/images/JTV-emerald013-501ct-z-cropped.png,JTV-emerald013-501ct-z-cropped.png,JTV-emerald013-501ct-z-cropped,Brazilian Commercial Commercial,0.740761088,5.68644765347181,Brazilian_Commercial,Brazilian,Good Match,0.7531711999999999,True,0.8969389751633987,False,,88.47237482821127,-25.12679508139584,19.824205751819395,32.25108381503491,140.06035821905726,0.5453896529565998,0.9998032174806394,0.531712,0.12697987484146014
/content/images/JTV-emerald014-355ct-1.jpg,JTV-emerald014-355ct-1.jpg,JTV-emerald014-355ct-1,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.71749060625,7.57084162906788,Brazilian_Commercial,Brazilian,Good Match,0.656210859375,True,0.9423435743464053,True,Extreme Lightness (L=91.4) - Unusual for emerald,91.38784521971024,-26.315470582155655,21.862994859562917,34.3241355077491,139.6018350445707,0.50318163294503,0.9999038957268142,0.56210859375,0.16144828212183815
/content/images/JTV-emerald014-355ct-2.jpg,JTV-emerald014-355ct-2.jpg,JTV-emerald014-355ct-2,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.71675015,7.743251802255512,Brazilian_Commercial,Brazilian,Good Match,0.6531256249999999,True,0.9555197201797386,True,Extreme Lightness (L=91.9) - Unusual for emerald,91.94422089802765,-25.810194311015586,21.829019150048804,33.89568047736307,139.17434869624617,0.4778740709295172,0.9999738433188251,0.53125625,0.17856163916509252
/content/images/JTV-emerald014-355ct-3.jpg,JTV-emerald014-355ct-3.jpg,JTV-emerald014-355ct-3,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7166533374999999,7.619954409310728,Brazilian_Commercial,Brazilian,Good Match,0.6527222395833333,True,0.9484381229575164,True,Extreme Lightness (L=91.6) - Unusual for emerald,91.60589760244181,-26.03405706692971,21.85510608062662,34.10386130682279,139.28545780588183,0.5088359670990676,0.9999489672977875,0.5272223958333333,0.1660176166252292
/content/images/JTV-emerald014-355ct-z-cropped.png,JTV-emerald014-355ct-z-cropped.png,JTV-emerald014-355ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.741835424,7.663507211100393,Brazilian_Commercial,Brazilian,Good Match,0.7576476,True,0.9309482196078431,True,Extreme Lightness (L=91.1) - Unusual for emerald,91.08236635567715,-27.28701800433624,22.118374385429842,35.26578740972729,140.0674196017219,0.52872966523906,0.9999815993329594,0.576476,0.1465875605300487
/content/images/JTV-emerald015-120ct-1.jpg,JTV-emerald015-120ct-1.jpg,JTV-emerald015-120ct-1,Brazilian Commercial Commercial,0.7389276124999999,6.658895395399687,Brazilian_Commercial,Brazilian,Good Match,0.7455317187499999,True,0.8691398515795207,False,,87.6281044690727,-29.04388912199686,21.86941624630705,36.69973875542395,141.28621824349136,0.7561546011986192,0.9996971867666697,0.4553171875,0.1048616375549685
/content/images/JTV-emerald015-120ct-z-cropped.png,JTV-emerald015-120ct-z-cropped.png,JTV-emerald015-120ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.715559888,7.194260368149135,Brazilian_Commercial,Brazilian,Good Match,0.6481662,True,0.9365614692810458,True,Extreme Lightness (L=90.7) - Unusual for emerald,90.71876753124187,-26.233164713116153,21.56925725626004,34.151652776706435,139.64060049872347,0.6293362312453551,0.999864904068748,0.481662,0.14026894572399473
/content/images/JTV-emerald016-142ct-1.jpg,JTV-emerald016-142ct-1.jpg,JTV-emerald016-142ct-1,Brazilian Commercial Commercial,0.74244914375,6.683242124066186,Brazilian_Commercial,Brazilian,Good Match,0.760204765625,True,0.8035113248910676,False,,85.58820281305039,-30.809502291927625,22.518440286441997,38.53984336515876,141.55097168162212,0.6151229755679746,0.9999097053749368,0.60204765625,0.1077430176808431
/content/images/JTV-emerald016-142ct-z-cropped.png,JTV-emerald016-142ct-z-cropped.png,JTV-emerald016-142ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7167876799999999,7.589530112905387,Brazilian_Commercial,Brazilian,Good Match,0.6532819999999999,True,0.9380576261437908,True,Extreme Lightness (L=91.2) - Unusual for emerald,91.23541451330027,-26.732303709802647,21.89114345375201,34.72120672912409,139.69822788871835,0.5342583935475068,0.9999367502187053,0.53282,0.14887790226835657
/content/images/JTV-emerald017-244ct-1.jpg,JTV-emerald017-244ct-1.jpg,JTV-emerald017-244ct-1,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7395363187499999,8.341261475737344,Brazilian_Commercial,Brazilian,Good Match,0.7480679947916666,True,0.8736849543845316,True,High Delta-E (8.34) - Manual verification recommended,89.64565045711102,-32.031388682301085,22.472759210991985,39.550252684052914,142.17828409528278,0.6214545669738151,0.9999919813522062,0.4806799479166667,0.10169997892285437
/content/images/JTV-emerald017-244ct-2.jpg,JTV-emerald017-244ct-2.jpg,JTV-emerald017-244ct-2,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7401707625,8.25283392492942,Brazilian_Commercial,Brazilian,Good Match,0.7507115104166666,True,0.8969992347494553,True,High Delta-E (8.25) - Manual verification recommended; Extreme Lightness (L=90.4) - Unusual for emerald,90.44891735932543,-30.57387632932949,22.600738461465546,38.362422418990555,141.23351122548718,0.6048750359353018,0.9999999496140672,0.5071151041666666,0.10767073472412658
/content/images/JTV-emerald017-244ct-3.jpg,JTV-emerald017-244ct-3.jpg,JTV-emerald017-244ct-3,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.7400629375,7.849671965191669,Brazilian_Commercial,Brazilian,Good Match,0.7502622395833333,True,0.922252830201525,True,Extreme Lightness (L=91.0) - Unusual for emerald,91.04005722542664,-28.260498399003488,21.779698635503827,35.970141416977576,140.2515430535091,0.532211961382059,0.9999997556595842,0.5026223958333333,0.11571501048096532
/content/images/JTV-emerald017-244ct-z-cropped.png,JTV-emerald017-244ct-z-cropped.png,JTV-emerald017-244ct-z-cropped,EXPERT REVIEW REQUIRED - Brazilian Commercial Type,0.739951136,8.949201190631717,Brazilian_Commercial,Brazilian,Good Match,0.7497963999999999,True,0.9187711843137255,True,High Delta-E (8.95) - Manual verification recommended; Extreme Lightness (L=91.8) - Unusual for emerald,91.80463828000471,-30.87056337308784,23.22459756936487,38.93563927401554,140.84810413384082,0.5514714924907974,1.0,0.497964,0.11083322615385753
/content/images/JTV-emerald018-191ct-1.jpg,JTV-emerald018-191ct-1.jpg,JTV-emerald018-191ct-1,Brazilian A-,0.8617873429687499,4.6682534751123,Brazilian_A,Brazilian,Very Good Match,0.8584716406249999,True,0.747450648828976,False,,79.33263392485779,-30.764391327671706,20.960199502957327,37.550835786004946,144.07387607541014,0.7347097816408104,0.994600676350453,0.58471640625,0.09925180282021057
/content/images/JTV-emerald018-191ct-2.jpg,JTV-emerald018-191ct-2.jpg,JTV-emerald018-191ct-2,Brazilian A-,0.8611623703125,4.678776860086212,Brazilian_A,Brazilian,Very Good Match,0.8561569270833332,True,0.7500682979302832,False,,79.45610683663115,-30.56336139520367,20.965458058849467,37.410807633065495,143.82716089171578,0.7297021027270488,0.994651042420548,0.5615692708333333,0.10027400560951535
